Date,Time,Zone,Device,PPM,VOC
12/23/2021,10:21,Zone1,T1,600,30
12/23/2021,10:21,Zone1,T2,497,14
12/23/2021,10:21,Zone1,T3,611,32
12/23/2021,10:21,Zone1,T4,463,9
12/23/2021,10:21,Zone2,T1,481,12
12/23/2021,10:21,Zone2,T2,400,0
12/23/2021,10:22,Zone1,T1,578,27
12/23/2021,10:22,Zone1,T2,527,19
12/23/2021,10:22,Zone1,T3,600,30
12/23/2021,10:22,Zone1,T4,451,7
12/23/2021,10:22,Zone2,T1,470,10
12/23/2021,10:22,Zone2,T2,400,0
12/23/2021,10:23,Zone1,T1,496,14
12/23/2021,10:23,Zone1,T2,536,20
12/23/2021,10:23,Zone1,T3,536,20
12/23/2021,10:23,Zone1,T4,503,15
12/23/2021,10:23,Zone2,T1,497,14
12/23/2021,10:23,Zone2,T2,400,0
12/23/2021,10:24,Zone1,T1,607,31
12/23/2021,10:24,Zone1,T2,508,16
12/23/2021,10:24,Zone1,T3,545,22
12/23/2021,10:24,Zone1,T4,459,8
12/23/2021,10:24,Zone2,T1,481,12
12/23/2021,10:24,Zone2,T2,400,0
12/23/2021,10:25,Zone1,T1,618,33
12/23/2021,10:25,Zone1,T2,542,21
12/23/2021,10:25,Zone1,T3,588,28
12/23/2021,10:25,Zone1,T4,480,12
12/23/2021,10:25,Zone2,T1,495,14
12/23/2021,10:25,Zone2,T2,400,0
12/23/2021,10:26,Zone1,T1,539,21
12/23/2021,10:26,Zone1,T2,500,15
12/23/2021,10:26,Zone1,T3,517,17
12/23/2021,10:26,Zone1,T4,472,10
12/23/2021,10:26,Zone2,T1,481,12
12/23/2021,10:26,Zone2,T2,400,0
12/23/2021,10:27,Zone1,T1,546,22
12/23/2021,10:27,Zone1,T2,500,15
12/23/2021,10:27,Zone1,T3,617,33
12/23/2021,10:27,Zone1,T4,460,9
12/23/2021,10:27,Zone2,T1,501,15
12/23/2021,10:27,Zone2,T2,400,0
12/23/2021,10:28,Zone1,T1,552,23
12/23/2021,10:28,Zone1,T2,520,18
12/23/2021,10:28,Zone1,T3,517,17
12/23/2021,10:28,Zone1,T4,447,7
12/23/2021,10:28,Zone2,T1,501,15
12/23/2021,10:28,Zone2,T2,400,0
12/23/2021,10:29,Zone1,T1,552,23
12/23/2021,10:29,Zone1,T2,508,16
12/23/2021,10:29,Zone1,T3,545,22
12/23/2021,10:29,Zone1,T4,461,9
12/23/2021,10:29,Zone2,T1,456,8
12/23/2021,10:29,Zone2,T2,400,0
12/23/2021,10:30,Zone1,T1,500,15
12/23/2021,10:30,Zone1,T2,527,19
12/23/2021,10:30,Zone1,T3,497,14
12/23/2021,10:30,Zone1,T4,495,14
12/23/2021,10:30,Zone2,T1,495,14
12/23/2021,10:30,Zone2,T2,400,0
12/23/2021,10:31,Zone1,T1,627,34
12/23/2021,10:31,Zone1,T2,527,19
12/23/2021,10:31,Zone1,T3,594,29
12/23/2021,10:31,Zone1,T4,478,11
12/23/2021,10:31,Zone2,T1,505,15
12/23/2021,10:31,Zone2,T2,400,0
12/23/2021,10:32,Zone1,T1,565,25
12/23/2021,10:32,Zone1,T2,508,16
12/23/2021,10:32,Zone1,T3,483,12
12/23/2021,10:32,Zone1,T4,476,11
12/23/2021,10:32,Zone2,T1,523,18
12/23/2021,10:32,Zone2,T2,400,0
12/23/2021,10:33,Zone1,T1,485,12
12/23/2021,10:33,Zone1,T2,506,16
12/23/2021,10:33,Zone1,T3,569,25
12/23/2021,10:33,Zone1,T4,476,11
12/23/2021,10:33,Zone2,T1,459,8
12/23/2021,10:33,Zone2,T2,400,0
12/23/2021,10:34,Zone1,T1,641,36
12/23/2021,10:34,Zone1,T2,551,23
12/23/2021,10:34,Zone1,T3,506,16
12/23/2021,10:34,Zone1,T4,552,23
12/23/2021,10:34,Zone2,T1,491,13
12/23/2021,10:34,Zone2,T2,400,0
12/23/2021,10:35,Zone1,T1,534,20
12/23/2021,10:35,Zone1,T2,503,15
12/23/2021,10:35,Zone1,T3,496,14
12/23/2021,10:35,Zone1,T4,527,19
12/23/2021,10:35,Zone2,T1,518,17
12/23/2021,10:35,Zone2,T2,400,0
12/23/2021,10:36,Zone1,T1,500,15
12/23/2021,10:36,Zone1,T2,506,16
12/23/2021,10:36,Zone1,T3,496,14
12/23/2021,10:36,Zone1,T4,533,20
12/23/2021,10:36,Zone2,T1,523,18
12/23/2021,10:36,Zone2,T2,400,0
12/23/2021,10:37,Zone1,T1,637,36
12/23/2021,10:37,Zone1,T2,506,16
12/23/2021,10:37,Zone1,T3,483,12
12/23/2021,10:37,Zone1,T4,578,27
12/23/2021,10:37,Zone2,T1,443,6
12/23/2021,10:37,Zone2,T2,400,0
12/23/2021,10:38,Zone1,T1,540,21
12/23/2021,10:38,Zone1,T2,485,12
12/23/2021,10:38,Zone1,T3,553,23
12/23/2021,10:38,Zone1,T4,540,21
12/23/2021,10:38,Zone2,T1,518,17
12/23/2021,10:38,Zone2,T2,400,0
12/23/2021,10:39,Zone1,T1,548,22
12/23/2021,10:39,Zone1,T2,495,14
12/23/2021,10:39,Zone1,T3,508,16
12/23/2021,10:39,Zone1,T4,523,18
12/23/2021,10:40,Zone1,T1,627,34
12/23/2021,10:40,Zone1,T2,536,20
12/23/2021,10:40,Zone2,T1,433,5
12/23/2021,10:40,Zone2,T2,400,0
12/23/2021,10:41,Zone1,T1,591,29
12/23/2021,10:41,Zone1,T2,530,19
12/23/2021,10:41,Zone1,T3,482,12
12/23/2021,10:41,Zone1,T4,514,17
12/23/2021,10:41,Zone2,T1,433,5
12/23/2021,10:41,Zone2,T2,400,0
12/23/2021,10:42,Zone1,T1,500,15
12/23/2021,10:42,Zone1,T2,515,17
12/23/2021,10:42,Zone1,T3,533,20
12/23/2021,10:42,Zone1,T4,514,17
12/23/2021,10:42,Zone2,T1,505,15
12/23/2021,10:42,Zone2,T2,400,0
12/23/2021,10:43,Zone1,T1,580,27
12/23/2021,10:43,Zone1,T2,530,19
12/23/2021,10:43,Zone1,T3,515,17
12/23/2021,10:43,Zone1,T4,529,19
12/23/2021,10:43,Zone2,T1,497,14
12/23/2021,10:43,Zone2,T2,400,0
12/23/2021,10:44,Zone1,T1,600,30
12/23/2021,10:44,Zone1,T2,505,15
12/23/2021,10:44,Zone1,T3,515,17
12/23/2021,10:44,Zone1,T4,500,15
12/23/2021,10:44,Zone2,T1,497,14
12/23/2021,10:44,Zone2,T2,400,0
12/23/2021,10:45,Zone1,T1,476,11
12/23/2021,10:45,Zone1,T2,505,15
12/23/2021,10:45,Zone1,T3,493,14
12/23/2021,10:45,Zone1,T4,543,21
12/23/2021,10:45,Zone2,T1,443,6
12/23/2021,10:45,Zone2,T2,400,0
12/23/2021,10:46,Zone1,T1,591,29
12/23/2021,10:46,Zone1,T2,515,17
12/23/2021,10:46,Zone1,T3,498,14
12/23/2021,10:46,Zone1,T4,526,19
12/23/2021,10:46,Zone2,T1,505,15
12/23/2021,10:46,Zone2,T2,400,0
12/23/2021,10:47,Zone1,T1,565,25
12/23/2021,10:47,Zone1,T2,483,12
12/23/2021,10:47,Zone1,T3,545,22
12/23/2021,10:47,Zone1,T4,543,21
12/23/2021,10:47,Zone2,T1,501,15
12/23/2021,10:47,Zone2,T2,400,0
12/23/2021,10:48,Zone1,T1,505,15
12/23/2021,10:48,Zone1,T2,505,15
12/23/2021,10:48,Zone1,T3,497,14
12/23/2021,10:48,Zone1,T4,549,22
12/23/2021,10:48,Zone2,T1,443,6
12/23/2021,10:48,Zone2,T2,400,0
12/23/2021,10:49,Zone1,T1,633,35
12/23/2021,10:49,Zone1,T2,515,17
12/23/2021,10:49,Zone1,T3,534,20
12/23/2021,10:49,Zone1,T4,561,24
12/23/2021,10:49,Zone2,T1,463,9
12/23/2021,10:49,Zone2,T2,400,0
12/23/2021,10:50,Zone1,T1,574,26
12/23/2021,10:50,Zone1,T2,527,19
12/23/2021,10:50,Zone1,T3,514,17
12/23/2021,10:50,Zone1,T4,534,20
12/23/2021,10:50,Zone2,T1,497,14
12/23/2021,10:50,Zone2,T2,400,0
12/23/2021,10:51,Zone1,T1,500,15
12/23/2021,10:51,Zone1,T2,533,20
12/23/2021,10:51,Zone1,T3,537,20
12/23/2021,10:51,Zone1,T4,524,18
12/23/2021,10:51,Zone2,T1,508,16
12/23/2021,10:51,Zone2,T2,400,0
12/23/2021,10:52,Zone1,T1,641,36
12/23/2021,10:52,Zone1,T2,527,19
12/23/2021,10:52,Zone1,T3,523,18
12/23/2021,10:52,Zone1,T4,586,28
12/23/2021,10:52,Zone2,T1,433,5
12/23/2021,10:52,Zone2,T2,400,0
12/23/2021,10:53,Zone1,T1,565,25
12/23/2021,10:53,Zone1,T2,527,19
12/23/2021,10:53,Zone1,T3,626,34
12/23/2021,10:53,Zone1,T4,493,14
12/23/2021,10:53,Zone2,T1,518,17
12/23/2021,10:53,Zone2,T2,400,0
12/23/2021,10:54,Zone1,T1,485,12
12/23/2021,10:54,Zone1,T2,546,22
12/23/2021,10:54,Zone1,T3,514,17
12/23/2021,10:54,Zone1,T4,500,15
12/23/2021,10:54,Zone2,T1,508,16
12/23/2021,10:54,Zone2,T2,400,0
12/23/2021,10:55,Zone1,T1,603,30
12/23/2021,10:55,Zone1,T2,552,23
12/23/2021,10:55,Zone1,T3,626,34
12/23/2021,10:55,Zone1,T4,500,15
12/23/2021,10:55,Zone2,T1,495,14
12/23/2021,10:55,Zone2,T2,400,0
12/23/2021,10:56,Zone1,T1,618,33
12/23/2021,10:56,Zone1,T2,498,14
12/23/2021,10:56,Zone1,T3,600,30
12/23/2021,10:56,Zone1,T4,537,20
12/23/2021,10:56,Zone2,T1,481,12
12/23/2021,10:56,Zone2,T2,400,0
12/23/2021,10:57,Zone1,T1,548,22
12/23/2021,10:57,Zone1,T2,545,22
12/23/2021,10:57,Zone1,T3,556,23
12/23/2021,10:57,Zone1,T4,505,15
12/23/2021,10:57,Zone2,T1,533,20
12/23/2021,10:57,Zone2,T2,400,0
12/23/2021,10:58,Zone1,T1,614,32
12/23/2021,10:58,Zone1,T2,531,19
12/23/2021,10:58,Zone1,T3,600,30
12/23/2021,10:58,Zone1,T4,542,21
12/23/2021,10:58,Zone2,T1,497,14
12/23/2021,10:58,Zone2,T2,400,0
12/23/2021,10:59,Zone1,T1,627,34
12/23/2021,10:59,Zone1,T2,480,12
12/23/2021,10:59,Zone1,T3,565,25
12/23/2021,10:59,Zone1,T4,526,19
12/23/2021,11:00,Zone1,T1,527,19
12/23/2021,11:00,Zone1,T2,545,22
12/23/2021,11:00,Zone2,T1,456,8
12/23/2021,11:00,Zone2,T2,400,0
12/23/2021,11:01,Zone1,T1,580,27
12/23/2021,11:01,Zone1,T2,551,23
12/23/2021,11:01,Zone1,T3,561,24
12/23/2021,11:01,Zone1,T4,539,21
12/23/2021,11:01,Zone2,T1,524,18
12/23/2021,11:01,Zone2,T2,400,0
12/23/2021,11:02,Zone1,T3,638,36
12/23/2021,11:02,Zone1,T4,539,21
12/23/2021,11:03,Zone1,T1,561,24
12/23/2021,11:03,Zone1,T2,524,18
12/23/2021,11:03,Zone2,T1,501,15
12/23/2021,11:03,Zone2,T2,400,0
12/23/2021,11:04,Zone1,T1,657,39
12/23/2021,11:04,Zone1,T2,561,24
12/23/2021,11:04,Zone1,T3,560,24
12/23/2021,11:04,Zone1,T4,530,19
12/23/2021,11:04,Zone2,T1,475,11
12/23/2021,11:04,Zone2,T2,400,0
12/23/2021,11:05,Zone1,T1,641,36
12/23/2021,11:05,Zone1,T2,483,12
12/23/2021,11:05,Zone1,T3,591,29
12/23/2021,11:05,Zone1,T4,537,20
12/23/2021,11:05,Zone2,T1,524,18
12/23/2021,11:05,Zone2,T2,400,0
12/23/2021,11:06,Zone1,T1,540,21
12/23/2021,11:06,Zone1,T2,549,22
12/23/2021,11:06,Zone1,T3,578,27
12/23/2021,11:06,Zone1,T4,500,15
12/23/2021,11:06,Zone2,T1,529,19
12/23/2021,11:06,Zone2,T2,400,0
12/23/2021,11:07,Zone1,T1,534,20
12/23/2021,11:07,Zone1,T2,530,19
12/23/2021,11:07,Zone1,T3,591,29
12/23/2021,11:07,Zone1,T4,529,19
12/23/2021,11:07,Zone2,T1,523,18
12/23/2021,11:07,Zone2,T2,400,0
12/23/2021,11:08,Zone1,T1,657,39
12/23/2021,11:08,Zone1,T2,542,21
12/23/2021,11:08,Zone1,T3,629,34
12/23/2021,11:08,Zone1,T4,505,15
12/23/2021,11:09,Zone1,T1,524,18
12/23/2021,11:09,Zone1,T2,542,21
12/23/2021,11:09,Zone2,T1,533,20
12/23/2021,11:09,Zone2,T2,400,0
12/23/2021,11:10,Zone1,T1,591,29
12/23/2021,11:10,Zone1,T2,534,20
12/23/2021,11:10,Zone1,T3,574,26
12/23/2021,11:10,Zone1,T4,519,18
12/23/2021,11:10,Zone2,T1,505,15
12/23/2021,11:10,Zone2,T2,400,0
12/23/2021,11:11,Zone1,T1,561,24
12/23/2021,11:11,Zone1,T2,534,20
12/23/2021,11:11,Zone1,T3,652,38
12/23/2021,11:11,Zone1,T4,531,19
12/23/2021,11:11,Zone2,T1,523,18
12/23/2021,11:11,Zone2,T2,400,0
12/23/2021,11:12,Zone1,T1,633,35
12/23/2021,11:12,Zone1,T2,514,17
12/23/2021,11:12,Zone1,T3,565,25
12/23/2021,11:12,Zone1,T4,531,19
12/23/2021,11:13,Zone1,T1,500,15
12/23/2021,11:13,Zone1,T2,520,18
12/23/2021,11:13,Zone2,T1,529,19
12/23/2021,11:13,Zone2,T2,400,0
12/23/2021,11:14,Zone1,T1,649,37
12/23/2021,11:14,Zone1,T2,520,18
12/23/2021,11:14,Zone1,T3,594,29
12/23/2021,11:14,Zone1,T4,569,25
12/23/2021,11:14,Zone2,T1,508,16
12/23/2021,11:14,Zone2,T2,400,0
12/23/2021,11:15,Zone1,T1,627,34
12/23/2021,11:15,Zone1,T2,486,13
12/23/2021,11:15,Zone1,T3,660,39
12/23/2021,11:15,Zone1,T4,523,18
12/23/2021,11:15,Zone2,T1,518,17
12/23/2021,11:15,Zone2,T2,400,0
12/23/2021,11:16,Zone1,T1,485,12
12/23/2021,11:16,Zone1,T2,546,22
12/23/2021,11:16,Zone1,T3,570,25
12/23/2021,11:16,Zone1,T4,548,22
12/23/2021,11:17,Zone1,T1,637,36
12/23/2021,11:17,Zone1,T2,556,23
12/23/2021,11:18,Zone1,T1,567,25
12/23/2021,11:18,Zone1,T2,533,20
12/23/2021,11:18,Zone2,T1,518,17
12/23/2021,11:18,Zone2,T2,400,0
12/23/2021,11:19,Zone1,T1,527,19
12/23/2021,11:19,Zone1,T2,526,19
12/23/2021,11:19,Zone1,T3,657,39
12/23/2021,11:19,Zone1,T4,545,22
12/23/2021,11:19,Zone2,T1,497,14
12/23/2021,11:19,Zone2,T2,400,0
12/23/2021,11:20,Zone1,T1,530,19
12/23/2021,11:20,Zone1,T2,531,19
12/23/2021,11:20,Zone1,T3,624,34
12/23/2021,11:20,Zone1,T4,592,29
12/23/2021,11:20,Zone2,T1,505,15
12/23/2021,11:20,Zone2,T2,400,0
12/23/2021,11:21,Zone1,T1,556,23
12/23/2021,11:21,Zone1,T2,496,14
12/23/2021,11:21,Zone1,T3,551,23
12/23/2021,11:21,Zone1,T4,564,24
12/23/2021,11:21,Zone2,T1,518,17
12/23/2021,11:21,Zone2,T2,400,0
12/23/2021,11:22,Zone1,T1,485,12
12/23/2021,11:22,Zone1,T2,519,18
12/23/2021,11:22,Zone1,T3,577,26
12/23/2021,11:22,Zone1,T4,569,25
12/23/2021,11:22,Zone2,T1,523,18
12/23/2021,11:22,Zone2,T2,400,0
12/23/2021,11:23,Zone1,T1,627,34
12/23/2021,11:23,Zone1,T2,539,21
12/23/2021,11:23,Zone1,T3,533,20
12/23/2021,11:23,Zone1,T4,560,24
12/23/2021,11:23,Zone2,T1,529,19
12/23/2021,11:23,Zone2,T2,400,0
12/23/2021,11:24,Zone1,T1,580,27
12/23/2021,11:24,Zone1,T2,506,16
12/23/2021,11:24,Zone1,T3,659,39
12/23/2021,11:24,Zone1,T4,549,22
12/23/2021,11:24,Zone2,T1,497,14
12/23/2021,11:24,Zone2,T2,400,0
12/23/2021,11:25,Zone1,T1,539,21
12/23/2021,11:25,Zone1,T2,500,15
12/23/2021,11:25,Zone1,T3,527,19
12/23/2021,11:25,Zone1,T4,577,26
12/23/2021,11:25,Zone2,T1,524,18
12/23/2021,11:25,Zone2,T2,400,0
12/23/2021,11:26,Zone1,T1,486,13
12/23/2021,11:26,Zone1,T2,505,15
12/23/2021,11:26,Zone1,T3,633,35
12/23/2021,11:26,Zone1,T4,549,22
12/23/2021,11:26,Zone2,T1,518,17
12/23/2021,11:26,Zone2,T2,400,0
12/23/2021,11:27,Zone1,T1,594,29
12/23/2021,11:27,Zone1,T2,492,14
12/23/2021,11:27,Zone1,T3,543,21
12/23/2021,11:27,Zone1,T4,530,19
12/23/2021,11:27,Zone2,T1,518,17
12/23/2021,11:27,Zone2,T2,400,0
12/23/2021,11:28,Zone1,T1,518,17
12/23/2021,11:28,Zone1,T2,505,15
12/23/2021,11:28,Zone1,T3,624,34
12/23/2021,11:28,Zone1,T4,519,18
12/23/2021,11:28,Zone2,T1,485,12
12/23/2021,11:28,Zone2,T2,400,0
12/23/2021,11:29,Zone1,T1,567,25
12/23/2021,11:29,Zone1,T2,483,12
12/23/2021,11:29,Zone1,T3,536,20
12/23/2021,11:29,Zone1,T4,529,19
12/23/2021,11:29,Zone2,T1,508,16
12/23/2021,11:29,Zone2,T2,400,0
12/23/2021,11:30,Zone1,T1,607,31
12/23/2021,11:30,Zone1,T2,478,11
12/23/2021,11:30,Zone1,T3,540,21
12/23/2021,11:30,Zone1,T4,506,16
12/23/2021,11:30,Zone2,T1,518,17
12/23/2021,11:30,Zone2,T2,400,0
12/23/2021,11:31,Zone1,T1,578,27
12/23/2021,11:31,Zone1,T2,477,11
12/23/2021,11:31,Zone1,T3,584,28
12/23/2021,11:31,Zone1,T4,545,22
12/23/2021,11:31,Zone2,T1,501,15
12/23/2021,11:31,Zone2,T2,400,0
12/23/2021,11:32,Zone1,T1,620,33
12/23/2021,11:32,Zone1,T2,477,11
12/23/2021,11:32,Zone1,T3,584,28
12/23/2021,11:32,Zone1,T4,527,19
12/23/2021,11:32,Zone2,T1,470,10
12/23/2021,11:32,Zone2,T2,400,0
12/23/2021,11:33,Zone1,T1,607,31
12/23/2021,11:33,Zone1,T2,464,9
12/23/2021,11:33,Zone1,T3,641,36
12/23/2021,11:33,Zone1,T4,572,26
12/23/2021,11:33,Zone2,T1,508,16
12/23/2021,11:33,Zone2,T2,400,0
12/23/2021,11:34,Zone1,T1,552,23
12/23/2021,11:34,Zone1,T2,491,13
12/23/2021,11:34,Zone1,T3,542,21
12/23/2021,11:34,Zone1,T4,543,21
12/23/2021,11:34,Zone2,T1,508,16
12/23/2021,11:34,Zone2,T2,400,0
12/23/2021,11:35,Zone1,T1,465,9
12/23/2021,11:35,Zone1,T2,493,14
12/23/2021,11:35,Zone1,T3,551,23
12/23/2021,11:35,Zone1,T4,533,20
12/23/2021,11:35,Zone2,T1,485,12
12/23/2021,11:35,Zone2,T2,400,0
12/23/2021,11:36,Zone1,T1,565,25
12/23/2021,11:36,Zone1,T2,470,10
12/23/2021,11:36,Zone1,T3,545,22
12/23/2021,11:36,Zone1,T4,560,24
12/23/2021,11:36,Zone2,T1,481,12
12/23/2021,11:36,Zone2,T2,400,0
12/23/2021,11:37,Zone1,T1,527,19
12/23/2021,11:37,Zone1,T2,476,11
12/23/2021,11:37,Zone1,T3,600,30
12/23/2021,11:37,Zone1,T4,569,25
12/23/2021,11:37,Zone2,T1,505,15
12/23/2021,11:37,Zone2,T2,400,0
12/23/2021,11:38,Zone1,T1,501,15
12/23/2021,11:38,Zone1,T2,488,13
12/23/2021,11:38,Zone1,T3,543,21
12/23/2021,11:38,Zone1,T4,548,22
12/23/2021,11:38,Zone2,T1,485,12
12/23/2021,11:38,Zone2,T2,400,0
12/23/2021,11:39,Zone1,T1,567,25
12/23/2021,11:39,Zone1,T2,478,11
12/23/2021,11:39,Zone1,T3,594,29
12/23/2021,11:39,Zone1,T4,540,21
12/23/2021,11:39,Zone2,T1,485,12
12/23/2021,11:39,Zone2,T2,400,0
12/23/2021,11:40,Zone1,T1,586,28
12/23/2021,11:40,Zone1,T2,478,11
12/23/2021,11:40,Zone1,T3,564,24
12/23/2021,11:40,Zone1,T4,577,26
12/23/2021,11:40,Zone2,T1,485,12
12/23/2021,11:40,Zone2,T2,400,0
12/23/2021,11:41,Zone1,T1,476,11
12/23/2021,11:41,Zone1,T2,478,11
12/23/2021,11:41,Zone1,T3,624,34
12/23/2021,11:41,Zone1,T4,529,19
12/23/2021,11:41,Zone2,T1,495,14
12/23/2021,11:41,Zone2,T2,400,0
12/23/2021,11:42,Zone1,T1,600,30
12/23/2021,11:42,Zone1,T2,495,14
12/23/2021,11:42,Zone1,T3,561,24
12/23/2021,11:42,Zone1,T4,546,22
12/23/2021,11:42,Zone2,T1,536,20
12/23/2021,11:42,Zone2,T2,400,0
12/23/2021,11:43,Zone1,T1,578,27
12/23/2021,11:43,Zone1,T2,495,14
12/23/2021,11:43,Zone1,T3,536,20
12/23/2021,11:43,Zone1,T4,543,21
12/23/2021,11:43,Zone2,T1,566,25
12/23/2021,11:43,Zone2,T2,400,0
12/23/2021,11:44,Zone1,T1,524,18
12/23/2021,11:44,Zone1,T2,473,11
12/23/2021,11:44,Zone1,T3,505,15
12/23/2021,11:44,Zone1,T4,543,21
12/23/2021,11:44,Zone2,T1,574,26
12/23/2021,11:44,Zone2,T2,400,0
12/23/2021,11:45,Zone1,T1,627,34
12/23/2021,11:45,Zone1,T2,465,9
12/23/2021,11:45,Zone1,T3,518,17
12/23/2021,11:45,Zone1,T4,536,20
12/23/2021,11:45,Zone2,T1,570,25
12/23/2021,11:45,Zone2,T2,400,0
12/23/2021,11:46,Zone1,T1,578,27
12/23/2021,11:46,Zone1,T2,478,11
12/23/2021,11:46,Zone1,T3,574,26
12/23/2021,11:46,Zone1,T4,536,20
12/23/2021,11:46,Zone2,T1,599,30
12/23/2021,11:46,Zone2,T2,400,0
12/23/2021,11:47,Zone1,T1,500,15
12/23/2021,11:47,Zone1,T2,461,9
12/23/2021,11:47,Zone1,T3,537,20
12/23/2021,11:47,Zone1,T4,526,19
12/23/2021,11:47,Zone2,T1,607,31
12/23/2021,11:47,Zone2,T2,400,0
12/23/2021,11:48,Zone1,T1,620,33
12/23/2021,11:48,Zone1,T2,473,11
12/23/2021,11:48,Zone1,T3,631,35
12/23/2021,11:48,Zone1,T4,539,21
12/23/2021,11:48,Zone2,T1,626,34
12/23/2021,11:48,Zone2,T2,400,0
12/23/2021,11:49,Zone1,T1,565,25
12/23/2021,11:49,Zone1,T2,473,11
12/23/2021,11:49,Zone1,T3,495,14
12/23/2021,11:49,Zone1,T4,531,19
12/23/2021,11:49,Zone2,T1,588,28
12/23/2021,11:49,Zone2,T2,400,0
12/23/2021,11:50,Zone1,T1,501,15
12/23/2021,11:50,Zone1,T2,485,12
12/23/2021,11:50,Zone1,T3,618,33
12/23/2021,11:50,Zone1,T4,498,14
12/23/2021,11:50,Zone2,T1,629,34
12/23/2021,11:50,Zone2,T2,400,0
12/23/2021,11:51,Zone1,T1,620,33
12/23/2021,11:51,Zone1,T2,455,8
12/23/2021,11:51,Zone1,T3,574,26
12/23/2021,11:51,Zone1,T4,546,22
12/23/2021,11:51,Zone2,T1,640,36
12/23/2021,11:51,Zone2,T2,400,0
12/23/2021,11:52,Zone1,T1,561,24
12/23/2021,11:52,Zone1,T2,477,11
12/23/2021,11:52,Zone1,T3,520,18
12/23/2021,11:52,Zone1,T4,530,19
12/23/2021,11:52,Zone2,T1,629,34
12/23/2021,11:52,Zone2,T2,400,0
12/23/2021,11:53,Zone1,T1,470,10
12/23/2021,11:53,Zone1,T2,487,13
12/23/2021,11:53,Zone1,T3,556,23
12/23/2021,11:53,Zone1,T4,555,23
12/23/2021,11:53,Zone2,T1,584,28
12/23/2021,11:53,Zone2,T2,400,0
12/23/2021,11:54,Zone1,T1,594,29
12/23/2021,11:54,Zone1,T2,487,13
12/23/2021,11:54,Zone1,T3,508,16
12/23/2021,11:54,Zone1,T4,519,18
12/23/2021,11:54,Zone2,T1,650,38
12/23/2021,11:54,Zone2,T2,400,0
12/23/2021,11:55,Zone1,T1,578,27
12/23/2021,11:55,Zone1,T2,493,14
12/23/2021,11:55,Zone1,T3,578,27
12/23/2021,11:55,Zone1,T4,543,21
12/23/2021,11:55,Zone2,T1,656,39
12/23/2021,11:55,Zone2,T2,400,0
12/23/2021,11:56,Zone1,T1,501,15
12/23/2021,11:56,Zone1,T2,457,8
12/23/2021,11:56,Zone1,T3,555,23
12/23/2021,11:56,Zone1,T4,505,15
12/23/2021,11:56,Zone2,T1,640,36
12/23/2021,11:56,Zone2,T2,400,0
12/23/2021,11:57,Zone1,T1,500,15
12/23/2021,11:57,Zone1,T2,475,11
12/23/2021,11:57,Zone1,T3,634,35
12/23/2021,11:57,Zone1,T4,526,19
12/23/2021,11:57,Zone2,T1,634,35
12/23/2021,11:57,Zone2,T2,400,0
12/23/2021,11:58,Zone1,T1,580,27
12/23/2021,11:58,Zone1,T2,482,12
12/23/2021,11:58,Zone1,T3,549,22
12/23/2021,11:58,Zone1,T4,515,17
12/23/2021,11:59,Zone1,T1,548,22
12/23/2021,11:59,Zone1,T2,466,10
12/23/2021,11:59,Zone2,T1,666,40
12/23/2021,11:59,Zone2,T2,400,0
12/23/2021,12:00,Zone1,T1,574,26
12/23/2021,12:00,Zone1,T2,475,11
12/23/2021,12:00,Zone1,T3,529,19
12/23/2021,12:00,Zone1,T4,514,17
12/23/2021,12:00,Zone2,T1,629,34
12/23/2021,12:00,Zone2,T2,400,0
12/23/2021,12:01,Zone1,T1,578,27
12/23/2021,12:01,Zone1,T2,496,14
12/23/2021,12:01,Zone1,T3,539,21
12/23/2021,12:01,Zone1,T4,502,15
12/23/2021,12:01,Zone2,T1,629,34
12/23/2021,12:01,Zone2,T2,400,0
12/23/2021,12:02,Zone1,T1,478,11
12/23/2021,12:02,Zone1,T2,451,7
12/23/2021,12:02,Zone1,T3,564,24
12/23/2021,12:02,Zone1,T4,539,21
12/23/2021,12:02,Zone2,T1,660,39
12/23/2021,12:02,Zone2,T2,400,0
12/23/2021,12:03,Zone1,T1,614,32
12/23/2021,12:03,Zone1,T2,456,8
12/23/2021,12:03,Zone1,T3,581,27
12/23/2021,12:03,Zone1,T4,501,15
12/23/2021,12:04,Zone1,T1,603,30
12/23/2021,12:04,Zone1,T2,451,7
12/23/2021,12:04,Zone2,T1,607,31
12/23/2021,12:04,Zone2,T2,400,0
12/23/2021,12:05,Zone1,T1,524,18
12/23/2021,12:05,Zone1,T2,465,9
12/23/2021,12:05,Zone1,T3,588,28
12/23/2021,12:05,Zone1,T4,520,18
12/23/2021,12:05,Zone2,T1,640,36
12/23/2021,12:05,Zone2,T2,400,0
12/23/2021,12:06,Zone1,T1,476,11
12/23/2021,12:06,Zone1,T2,461,9
12/23/2021,12:06,Zone1,T3,600,30
12/23/2021,12:06,Zone1,T4,527,19
12/23/2021,12:06,Zone2,T1,660,39
12/23/2021,12:06,Zone2,T2,400,0
12/23/2021,12:07,Zone1,T1,618,33
12/23/2021,12:07,Zone1,T2,488,13
12/23/2021,12:07,Zone1,T3,503,15
12/23/2021,12:07,Zone1,T4,505,15
12/23/2021,12:07,Zone2,T1,666,40
12/23/2021,12:07,Zone2,T2,400,0
12/23/2021,12:08,Zone1,T1,501,15
12/23/2021,12:08,Zone1,T2,483,12
12/23/2021,12:08,Zone1,T3,600,30
